web-scraper-order,web-scraper-start-url,links,links-href,title,description ,application status 
1665920260-210,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Anna Chmiel Memorial Travel Grant

				
			
		
			
This scholarship has been created in memory of Anna Chmiel, who was a clarinet student at the Sir…			
            
            
	    
        
            
                    Applications:  30 May - 8 July 2022
                    Total scholarship value: $2000
                    Number offered:  Variable depending on funding",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fanna-chmiel-memorial-travel-grant-5784A%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fanna-chmiel-memorial-travel-grant-5784A%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=y%2B8CRmWgcMKLC9PYhPn89Q&profile=_default&rank=16&query=%21padrenull,Anna Chmiel Memorial Travel Grant,"This scholarship has been created in memory of Anna Chmiel, who was a clarinet student at the Sir Zelman Cowen School of Music and Performance. It supports Monash music and performance students who participate units where there is a travel cost incurred as part of their undergraduate degrees.",30 May - 8 July 2022
1665920266-211,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Anna Chmiel Clarinet Scholarship

				
			
		
			
This scholarship was introduced to support clarinet students at the Sir Zelman Cowen School of…			
            
            
	    
        
            
                    Applications:  No application required
                    Total scholarship value: $6000
                    Number offered:  1 per year",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fanna-chmiel-clarinet-scholarship-5774%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fanna-chmiel-clarinet-scholarship-5774%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=I6D1msHPIbvJYtPUL82nZw&profile=_default&rank=15&query=%21padrenull,Anna Chmiel Clarinet Scholarship,This scholarship was introduced to support clarinet students at the Sir Zelman Cowen School of Music and Performance. The scholarship is in honour and memory of Anna Chmiel who was a clarinet student at the School. The scholarship value is $6000.,No application required
1665920271-212,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Amazon Australia Indigenous Leaders Scholarship

				
			
		
			
It is proposed that the Amazon Australia Indigenous Leaders Scholarship be introduced to support…			
            
            
	    
        
            
                    Total scholarship value: Up to $12,000
                    Number offered:  One",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Famazon-australia-indigenous-leaders-scholarship-6195%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Famazon-australia-indigenous-leaders-scholarship-6195%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=X278R5n%2BAaLtlJ2%2BcX%2F1Bw&profile=_default&rank=14&query=%21padrenull,Amazon Australia Indigenous Leaders Scholarship,It is proposed that the Amazon Australia Indigenous Leaders Scholarship be introduced to support Indigenous students in their penultimate year of study who demonstrate leadership,"Up to $12,000"
1665920276-213,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Alter Family Foundation Scholarship

				
			
		
			
The Alter Family Foundation has provided a philanthropic donation to support educationally…			
            
            
	    
        
            
                    Applications:  03 Aug - 09 Oct 2020
                    Total scholarship value: Up to $50,000
                    Number offered:  One per year",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Falter-family-foundation-scholarship-6135%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Falter-family-foundation-scholarship-6135%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=fwrveFFQiWcw5XG6Sc%2Fn3A&profile=_default&rank=13&query=%21padrenull,Alter Family Foundation Scholarship,The Alter Family Foundation has provided a philanthropic donation to support educationally disadvantaged students study Medicine.,03 Aug - 09 Oct 2020
1665920281-214,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Allen Family Scholarship

				
			
		
			
The Allen Family Scholarship be established to recognise the generous philanthropic support…			
            
            
	    
        
            
                    Applications:  see how to apply
                    Total scholarship value: Up to $30,000
                    Number offered:  Two",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fallen-family-scholarship-6200%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fallen-family-scholarship-6200%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=SyGLsPqB55z4Q8tbhOHpKw&profile=_default&rank=12&query=%21padrenull,Allen Family Scholarship,The Allen Family Scholarship be established to recognise the generous philanthropic support provided by Mr John Allen to Monash University.,see how to apply
1665920285-215,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Alistair Lloyd Excellence and Leadership Scholarship

				
			
		
			
This scholarship was introduced to support high-achieving and community-focused students with…			
            
            
	    
        
            
                    Applications:  No application required
                    Total scholarship value: Up to $50,000
                    Number offered:  One scholarship every two years",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Falistair-lloyd-excellence-leadership-5798%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Falistair-lloyd-excellence-leadership-5798%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=CanOrMOnhMJ28uNLSKp9GQ&profile=_default&rank=11&query=%21padrenull,Alistair Lloyd Excellence and Leadership Scholarship,"This scholarship was introduced to support high-achieving and community-focused students with strong leadership capabilities, enabling them to reach their full potential and make a real difference to people's lives and the future of pharmacy. You will participate in a leadership program throughout the course and be invited to participate in the Student Ambassador program.",No application required
1665920289-216,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Alfred Research Alliance Honours Scholarship

				
			
		
			
The Alfred Research Alliance Honours Scholarship (formerly the AMREP Honours Scholarship) is a…			
            
            
	    
        
            
                    Applications:  3 Jan - 16 Feb 2023
                    Total scholarship value: $6000
                    Number offered:  Two scholarships available",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fara-honours-scholarship-5596A%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fara-honours-scholarship-5596A%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=0KgtjfZfQjp4npQKLvjUQg&profile=_default&rank=10&query=%21padrenull,Alfred Research Alliance Honours Scholarship,The Alfred Research Alliance Honours Scholarship (formerly the AMREP Honours Scholarship) is a scholarship for students studying an honours program at the Alfred precinct in Melbourne. You could receive a payment of $6000.,3 Jan - 16 Feb 2023
1665920293-217,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Alex Raydon Scholarship for Refugee or Migrant Students

				
			
		
			
This scholarship is for students enrolling in postgraduate studies who are refugees or were born in …			
            
            
	    
        
            
                    Applications:  See how to apply
                    Total scholarship value: Up to $24,000
                    Number offered:  One",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Falex-raydon-scholarship-refugee-migrant-students-5844A%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Falex-raydon-scholarship-refugee-migrant-students-5844A%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=cJNK3RuTtkR%2BHADHA%2BBqew&profile=_default&rank=9&query=%21padrenull,Alex Raydon Scholarship for Refugee or Migrant Students,This scholarship is for students enrolling in postgraduate studies who are refugees or were born in a country other than Australia and have resided in Australia for 12 months or more.,See how to apply
1665920297-218,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Achieving Potential Support Scholarships

				
			
		
			
Achieving Potential Support Scholarships are provided to current and commencing students whose…			
            
            
	    
        
            
                    Applications:  see how to apply
                    Total scholarship value: Up to $15,000
                    Number offered:  500 per year",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2FAchieving-Potential-Support-Scholarship-7100%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2FAchieving-Potential-Support-Scholarship-7100%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=%2F0%2B5DRZhQzrfEYp5maNYsA&profile=_default&rank=8&query=%21padrenull,Achieving Potential Support Scholarships,Achieving Potential Support Scholarships are provided to current and commencing students whose educational achievements may have been masked by their personal circumstances. The scholarship is awarded based on need - there is no specific ATAR requirement.,see how to apply
1665920301-219,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Achieving Potential Scholarships for Excellence

				
			
		
			
This scholarship provides access to a Monash education for talented students who may not otherwise…			
            
            
	    
        
            
                    Applications:  1 Aug - 7 Oct 2022
                    Total scholarship value: Up to $40,000
                    Number offered:  35 per year",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fachieving-potential-scholarships-for-excellence-7103%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fachieving-potential-scholarships-for-excellence-7103%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=1thrqpUR4Tu495E%2FmVBxLw&profile=_default&rank=7&query=%21padrenull,Achieving Potential Scholarships for Excellence,This scholarship provides access to a Monash education for talented students who may not otherwise be able to fund their studies. If you are a low income earner and achieve an ATAR of 90.00+ you may be eligible for the Achieving Potential Scholarship for Excellence.,1 Aug - 7 Oct 2022
1665920305-220,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Achieving Potential Scholarships for Distinction

				
			
		
			
This scholarship provides access to a Monash education for talented students who may not otherwise…			
            
            
	    
        
            
                    Applications:  See how to apply
                    Total scholarship value: Up to $36,000
                    Number offered:  150 per year",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2FAchieving-Potential-Scholarship-for-Distinction-7102%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2FAchieving-Potential-Scholarship-for-Distinction-7102%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=QyH2KvCuFxGadRBlkVLblQ&profile=_default&rank=6&query=%21padrenull,Achieving Potential Scholarships for Distinction,This scholarship provides access to a Monash education for talented students who may not otherwise be able to fund their studies. If you are a low income earner and achieve an ATAR of 90.00+ you may be eligible for the Achieving Potential Scholarship for Distinction.,See how to apply
1665920308-221,https://www.monash.edu/study/fees-scholarships/scholarships/find-a-scholarship?student=1,"Achieving Potential Placement Grant

				
			
		
			
A grant for students experiencing financial disadvantage and who are required to undertake an…			
            
            
	    
        
            
                    Applications:  3 Jan - 16 Feb 2023
                    Total scholarship value: $1000
                    Number offered:  100",https://mon4-search.squiz.cloud/s/redirect?collection=scholarships-web&url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fpractical-placement-grant-4096%3Fdomestic%3Dtrue&index_url=https%3A%2F%2Fwww.monash.edu%2Fstudy%2Ffees-scholarships%2Fscholarships%2Ffind-a-scholarship%2Fpractical-placement-grant-4096%3FSQ_DESIGN_NAME%3Dblank%26SQ_PAINT_LAYOUT_NAME%3Dscholarships-funnelback-index&auth=ptvFxxntMlpVXaDMcPI4sw&profile=_default&rank=5&query=%21padrenull,Achieving Potential Placement Grant,A grant for students experiencing financial disadvantage and who are required to undertake an unpaid practical or work placement as part of their degree.,3 Jan - 16 Feb 2023
